ImageNumber,ObjectNumber,EM_Score,Predicted_Annotation,Treatment
202,74,0.0005311573295264529,E,E
202,75,0.10241475819536726,E,E
202,76,0.2534149750917146,E,E
202,77,0.958930957565816,M,E
202,78,0.006637950496196753,E,E
202,79,0.1523087002036554,E,E
202,80,1.0021468990593847e-07,E,E
202,81,5.8068663961044646e-05,E,E
202,82,0.00012750105730054075,E,E
202,83,0.0003370940029998557,E,E
202,84,0.010810946607514428,E,E
202,85,0.003170165738527664,E,E
202,86,0.3742011259054706,E,E
202,87,0.019669172304932786,E,E
202,88,0.8819522671025013,M,E
202,89,0.006806457930840623,E,E
202,90,0.0021178125707410926,E,E
202,91,0.001885053688487065,E,E
202,92,0.003095820662403071,E,E
202,93,0.020978126208940594,E,E
202,94,0.0033958824757291165,E,E
215,2,6.200009875334548e-06,E,E
215,4,0.9533473875283978,M,E
215,5,0.9999986958451077,M,E
215,6,0.6276956528712173,M,E
215,7,0.991239220804298,M,E
215,9,0.9890186886996243,M,E
215,10,0.9299190570350927,M,E
215,11,0.004925468983421639,E,E
215,12,0.0033303296290611247,E,E
215,14,0.9116046374383086,M,E
215,15,0.9999999529205816,M,E
215,18,8.288028446698705e-05,E,E
215,19,0.0045503871900316115,E,E
215,20,0.0007457577948389212,E,E
215,21,0.029620835802050355,E,E
215,22,0.17534358889190754,E,E
215,23,0.041623875972790166,E,E
215,24,0.9996112636625147,M,E
215,26,0.10130348837076535,E,E
215,28,0.07800605548481238,E,E
215,29,0.6284994454580136,M,E
215,33,3.186983368216553e-05,E,E
215,34,0.9234470459562713,M,E
216,1,0.0015425283250827646,E,E
216,3,0.007204672003220327,E,E
216,4,0.004975975403035889,E,E
216,5,0.0006633002949835436,E,E
216,6,1.030086821584415e-05,E,E
216,7,0.0003628097225978097,E,E
216,8,0.9999999997624975,M,E
216,10,0.02489519787580609,E,E
216,11,0.20260061819574976,E,E
216,12,0.9999964659839939,M,E
216,14,1.4983863389431295e-05,E,E
216,15,0.07154010324835078,E,E
216,18,0.9996134831019494,M,E
216,20,5.581725348599353e-05,E,E
216,21,0.9987715028467012,M,E
216,23,0.9990220758664763,M,E
216,25,0.028242464368921708,E,E
217,3,0.9943194321640642,M,E
217,4,0.9989612038214122,M,E
217,5,0.9978251659947385,M,E
217,6,9.418012362675577e-05,E,E
217,8,0.042536361319057386,E,E
217,10,0.1746558728257365,E,E
217,11,0.9924774407819208,M,E
217,12,0.0012887750057471914,E,E
217,13,0.0011536428153127247,E,E
217,14,0.9999689888197143,M,E
217,15,0.9191607144402644,M,E
217,17,0.0006645573721618189,E,E
217,18,0.24055991376088245,E,E
217,19,0.0001812717166678437,E,E
217,21,0.9718154012708208,M,E
217,23,0.0031960094631026817,E,E
217,24,0.9714394078912281,M,E
217,25,0.973064379205815,M,E
217,27,0.9995874748668101,M,E
217,28,0.0006720606921867587,E,E
217,29,0.012450450454939567,E,E
217,30,0.001636245569093085,E,E
218,1,0.03938777179923128,E,E
218,4,0.9609812026712411,M,E
218,8,0.007762590961703918,E,E
218,11,0.00023046066288772885,E,E
218,14,0.0013008931758909635,E,E
218,15,0.002431653409800677,E,E
218,18,0.9794811834334737,M,E
218,19,0.008116647653229397,E,E
218,20,5.6017898620209835e-05,E,E
218,21,0.005090231175623855,E,E
218,22,0.00013218535453656243,E,E
218,23,0.9970013418044955,M,E
218,24,0.9317774776883436,M,E
218,25,0.39133481670447356,E,E
218,26,0.9754642650636693,M,E
218,28,0.3240822776637493,E,E
218,30,0.3681415462618534,E,E
218,32,0.0004952030118223947,E,E
218,34,0.9790524354771629,M,E
218,35,0.00011678383306575127,E,E
218,36,0.7550884950070779,M,E
218,37,0.022010607208419408,E,E
218,38,0.00048475488451223613,E,E
218,39,0.024808165883760752,E,E
218,42,0.8628564287725434,M,E
218,43,0.0021519779308489585,E,E
218,44,0.03303741178848722,E,E
218,45,0.0008434480114160101,E,E
218,46,0.000821309372710548,E,E
218,47,0.009866576363026744,E,E
218,50,0.0007521273767563993,E,E
218,51,0.3367207325109206,E,E
219,1,0.9970629610217838,M,E
219,2,2.1972461068313866e-06,E,E
219,3,0.9997451631548843,M,E
219,4,0.999993799896411,M,E
219,5,1.146814535576198e-05,E,E
219,6,0.7371803868712786,M,E
219,7,0.9190877872746344,M,E
219,8,0.20997174399018692,E,E
219,9,0.8530914939513837,M,E
219,10,0.9941939772557212,M,E
219,11,0.0006004243504068319,E,E
219,12,0.0002157097986008646,E,E
219,13,0.00379342789611065,E,E
219,16,0.9456029007437767,M,E
219,17,0.2821929013929668,E,E
219,18,0.00022949414557829338,E,E
219,19,0.9956851815967207,M,E
219,20,0.9992304838939522,M,E
219,21,0.1096383163196327,E,E
219,22,0.9331488673926813,M,E
219,23,0.009586904117245974,E,E
219,25,0.9831999295354891,M,E
219,26,0.09195844201843632,E,E
219,27,0.34715996093228924,E,E
219,28,0.00018961653363768226,E,E
219,30,0.89669334472749,M,E
219,31,0.2300553099818031,E,E
219,32,0.7345311466502134,M,E
219,33,0.007493476367591461,E,E
219,34,0.01520291394036098,E,E
219,36,0.9938343151738966,M,E
219,37,0.005197979174485705,E,E
219,38,0.0009367345166428588,E,E
219,39,0.6619259039057265,M,E
219,42,0.9446360738711221,M,E
219,43,0.9997614087778008,M,E
219,44,0.999924956783997,M,E
221,1,0.00834538513617611,E,E
221,2,0.9999992618220277,M,E
221,3,0.46350492802558396,E,E
221,4,0.00030073721441777437,E,E
221,5,0.05189916045067507,E,E
221,6,9.960031726930978e-06,E,E
221,7,0.20317050574497955,E,E
221,8,0.06680730223892581,E,E
221,9,0.015705308059180714,E,E
221,10,0.9999004249205308,M,E
221,11,0.6547488739741472,M,E
221,12,0.9999999537928673,M,E
221,13,0.9999115559640673,M,E
221,14,0.14629177307961452,E,E
221,15,0.8860642489833442,M,E
221,16,0.9952926601705611,M,E
221,17,0.9785251388836275,M,E
221,18,0.7477724422647012,M,E
221,19,0.004626207206458394,E,E
221,20,0.0001744593139439754,E,E
221,21,0.999605296990034,M,E
221,22,3.6281786891612715e-05,E,E
221,23,0.9997258566495821,M,E
221,24,0.36637614763733284,E,E
221,25,0.996567449616764,M,E
221,27,0.9839758731155775,M,E
221,28,0.6815106098402721,M,E
221,29,0.021140716753147524,E,E
221,30,0.9999996682668609,M,E
221,31,0.9961831773410771,M,E
221,32,0.9999678188501095,M,E
221,33,0.9073327477782798,M,E
221,34,0.9890825643224107,M,E
221,35,0.00044118461949785553,E,E
221,36,0.3254126874818974,E,E
221,37,0.9981689058301075,M,E
221,38,0.999390738292988,M,E
222,1,0.9330009529903968,M,E
222,2,0.0040688614341010225,E,E
222,3,0.994896945712353,M,E
222,4,0.9992319886383041,M,E
222,6,0.012134552375873867,E,E
222,7,0.5034011056710862,M,E
222,8,0.0006993081725018718,E,E
222,10,0.00023096928746152431,E,E
222,11,0.00012403311319165539,E,E
222,12,0.0422024952902013,E,E
223,1,1.0,M,E
223,3,0.9991676186548326,M,E
223,4,0.954358043389542,M,E
223,5,0.973850228307552,M,E
223,7,0.9999994430529338,M,E
225,1,0.9999966378735404,M,E
225,2,0.0035341440171051714,E,E
225,3,2.8590128798991165e-05,E,E
225,4,0.9999997910890109,M,E
225,5,0.0006423573184368889,E,E
225,6,0.17788354768434808,E,E
225,7,0.00021133611246481818,E,E
225,8,0.9991888643323963,M,E
225,9,0.10670487024355907,E,E
225,10,1.9778866368486846e-06,E,E
225,11,0.004571219558631265,E,E
225,13,0.12299769810375603,E,E
225,14,0.009732095952625482,E,E
226,1,0.00024672806498834434,E,E
226,2,0.00018901591855925595,E,E
226,3,0.0011985697785731743,E,E
226,4,0.0005452834215442945,E,E
226,5,0.8574682881066631,M,E
226,6,0.004363446665958492,E,E
226,7,0.23588865652706023,E,E
226,8,0.7472576310966962,M,E
226,9,0.01087524020064869,E,E
226,10,0.9995654271240679,M,E
226,11,0.00525625503629441,E,E
226,12,0.4205915194780852,E,E
226,13,0.9940611643539666,M,E
226,14,0.00015864213905003095,E,E
226,15,0.43938586783996,E,E
226,17,0.7882920355797114,M,E
226,18,0.9998000379957879,M,E
226,19,0.0018509541320602407,E,E
226,20,0.6827104570651358,M,E
226,21,0.9614100072241986,M,E
226,22,0.02990096268366646,E,E
226,23,0.9940380602254265,M,E
226,24,0.9648643974777775,M,E
226,26,0.9725224113481148,M,E
226,28,0.999512392347199,M,E
226,30,0.2148345422342179,E,E
226,31,0.003885950406218366,E,E
226,32,0.9462989906228892,M,E
226,33,0.010506206827841163,E,E
226,34,0.9957887350918003,M,E
226,35,0.008358098627254876,E,E
226,36,0.0012535014103717693,E,E
226,37,0.5467751836261784,M,E
226,38,0.811642623317445,M,E
235,2,0.9620477223408389,M,E
235,4,0.9975578594924519,M,E
235,9,0.0062562701348637655,E,E
235,10,0.31896893713707497,E,E
235,14,0.9996492921655721,M,E
235,16,0.9991115975393119,M,E
235,17,0.9911198496649313,M,E
235,18,0.0031065604145312387,E,E
235,19,0.0026993093516572016,E,E
235,20,0.23766911005749555,E,E
236,1,0.06908191113874863,E,E
236,3,0.0008241417118212489,E,E
236,5,0.0021403930227677937,E,E
236,7,0.00044017832184493156,E,E
236,9,0.012897962163329491,E,E
236,11,0.0003675506876238741,E,E
236,12,0.870190881354967,M,E
236,13,0.8325827766906234,M,E
236,14,0.00022954850231656008,E,E
236,15,0.9967962570423698,M,E
236,16,0.0017838788160839682,E,E
236,17,0.9999775263628621,M,E
236,18,0.9228217940196385,M,E
236,21,0.00012173031597813065,E,E
236,22,6.307646311055378e-06,E,E
236,23,0.00023027559627531504,E,E
236,24,4.374639239654223e-05,E,E
236,25,0.035163389187418334,E,E
236,26,2.475581173462123e-06,E,E
236,30,0.006087421676611975,E,E
236,33,0.0002602924146856598,E,E
236,34,4.1814558253536974e-05,E,E
237,1,1.2489670576159061e-05,E,E
237,2,0.799566492861762,M,E
237,3,0.00027257869628811624,E,E
237,4,2.2761049795552594e-07,E,E
237,5,0.9100074050994758,M,E
237,6,0.008523711453077626,E,E
237,7,0.0010313094436301322,E,E
237,8,0.18633177855913802,E,E
237,9,4.4559158975238706e-05,E,E
237,10,2.677149997644665e-05,E,E
237,11,0.09764523004208385,E,E
237,12,0.00063133018931411,E,E
237,13,0.0011740548078569945,E,E
237,14,0.0026234175131278977,E,E
237,15,0.001617986466710791,E,E
237,16,0.9999087811665213,M,E
237,17,0.0002779010953150695,E,E
237,18,9.929371285233414e-06,E,E
237,20,0.9983602484703323,M,E
237,21,1.41726193205642e-05,E,E
237,22,5.653902514923899e-06,E,E
237,23,8.38019705615804e-06,E,E
237,24,0.0002630726051695656,E,E
237,25,0.5151670559597453,M,E
237,26,0.0016080854808441126,E,E
237,27,0.9926864256617461,M,E
237,29,0.630389510455051,M,E
237,30,0.22425210310250634,E,E
237,31,0.08126878899464146,E,E
237,32,0.7381288883015926,M,E
237,34,0.9684374321254294,M,E
237,35,0.008424493251692753,E,E
237,36,0.004614266449866472,E,E
237,37,0.10032100073502287,E,E
237,38,0.000320638078053992,E,E
237,39,0.1584350100982522,E,E
237,40,0.07544000325033523,E,E
237,41,0.0010876870242062546,E,E
237,43,0.018187291166891224,E,E
237,44,0.01803745052205703,E,E
237,45,0.0015821543356180797,E,E
237,46,0.0007528543253280495,E,E
237,47,0.10900759280342326,E,E
237,48,1.6787204883171822e-06,E,E
237,49,0.015123472958464815,E,E
237,50,0.08850305484618667,E,E
237,51,0.7326280118882438,M,E
237,52,0.12780307974091876,E,E
237,53,0.09836983207106735,E,E
237,54,0.9983265064308489,M,E
237,55,0.041477399751720885,E,E
238,2,0.0002384951996075628,E,E
238,3,0.19578679295512383,E,E
238,4,0.0002976384911695567,E,E
238,5,0.9157548710086328,M,E
238,6,0.00016737712293593446,E,E
238,7,0.006985122818393805,E,E
238,9,0.03853080924919394,E,E
238,10,0.052401879321734665,E,E
238,11,6.969363461057319e-06,E,E
238,12,0.26258619164737673,E,E
238,13,2.677114049415312e-05,E,E
238,14,0.9980323884492879,M,E
238,15,0.37628977618223763,E,E
238,16,0.9953872946558401,M,E
238,17,0.32168398038678214,E,E
238,18,0.9999239799542041,M,E
238,19,0.0001656214048833446,E,E
238,20,0.0069308392084882695,E,E
238,21,1.2951900399837213e-06,E,E
238,22,0.9967429962454045,M,E
238,23,0.9978636571140291,M,E
238,24,0.9982064038626501,M,E
239,1,0.023755397701345726,E,E
239,2,3.083519454687055e-05,E,E
239,4,0.0009541626049616189,E,E
239,5,8.1337359755531e-06,E,E
239,6,0.030513975939193184,E,E
239,7,0.0005422234592381485,E,E
239,8,0.0004886923114285138,E,E
239,9,0.0044395420404048334,E,E
239,10,0.009663771883151956,E,E
239,11,0.0017525090298990357,E,E
239,12,0.9821005563497132,M,E
239,13,0.9242413031529377,M,E
239,14,0.9999997066560306,M,E
239,15,0.009693789940443589,E,E
239,16,0.05515796700949001,E,E
239,17,0.6877018299015084,M,E
239,18,0.02776370775738892,E,E
239,19,0.0031977543638437586,E,E
239,20,0.026343840866753263,E,E
239,21,0.019530340245417284,E,E
239,23,0.00019532948473929143,E,E
239,24,0.9954446179419986,M,E
239,25,0.00015873768872325122,E,E
239,26,0.9700879624489166,M,E
239,27,0.08546720569346082,E,E
239,28,0.9995394092815549,M,E
239,29,0.005665610438168888,E,E
239,30,0.03046708884916194,E,E
240,1,0.9267553221813845,M,E
240,2,4.22492621812245e-05,E,E
240,3,1.6435690490365085e-05,E,E
240,4,0.05684071026870665,E,E
240,5,0.09538237854553688,E,E
240,6,0.003178306465775713,E,E
240,7,0.00021023257568663479,E,E
240,8,0.06146003964464753,E,E
240,9,0.874481611344808,M,E
240,10,0.9915096631781511,M,E
240,11,0.8804815146878422,M,E
240,12,0.9987916335271011,M,E
240,13,0.0010789999351458596,E,E
240,14,0.23638477672927152,E,E
240,15,0.9996466225929842,M,E
240,17,5.387431771781452e-05,E,E
240,18,0.0007426095071802196,E,E
240,19,0.9988570557857273,M,E
240,20,0.9606331702630363,M,E
240,21,0.6490081290811778,M,E
240,22,0.0020242144032686657,E,E
240,23,0.9942122826973038,M,E
240,24,3.872385220099233e-05,E,E
240,25,0.9999789180208988,M,E
240,26,0.0006937645015744153,E,E
240,27,0.9860117989673205,M,E
240,28,0.9972247500152918,M,E
240,29,0.9002481072525185,M,E
240,30,0.001364505851899189,E,E
240,31,3.985935094194893e-05,E,E
241,1,0.9871706766673941,M,E
241,2,0.972637791215442,M,E
241,6,0.001829725268547484,E,E
241,7,0.04006190683203376,E,E
248,2,0.9973220990153355,M,E
248,4,0.008853928287404212,E,E
248,5,0.031131991055839414,E,E
248,7,0.02808054673214286,E,E
248,8,0.012759051798214587,E,E
248,9,0.9999776701385046,M,E
248,10,0.9999626103771873,M,E
248,11,0.9625810986138224,M,E
248,12,0.9999999990100865,M,E
248,14,0.0002847363866113281,E,E
248,15,0.7853399656868648,M,E
248,16,0.9998188716243864,M,E
248,17,0.9684674146472382,M,E
248,18,0.9102986826768638,M,E
248,19,0.9591629309296285,M,E
248,20,0.9171747554683622,M,E
248,21,0.007083581734273748,E,E
248,22,0.9401530916508075,M,E
248,23,0.0005794368350805908,E,E
248,24,0.5094432769788935,M,E
248,25,0.29619441434764765,E,E
248,26,0.4177953308520635,E,E
248,27,0.7048959496517866,M,E
248,28,0.004169063990744424,E,E
248,29,0.5427488961084537,M,E
248,31,0.04491085979756844,E,E
248,32,0.0022178882761295874,E,E
248,33,0.17344928814443233,E,E
248,34,0.014381844468002076,E,E
248,35,0.00017020099042863645,E,E
248,36,0.011943447969543363,E,E
248,37,0.0001390277782840651,E,E
248,38,0.9974868608625566,M,E
248,39,0.9984779385414052,M,E
248,40,0.011678113469867052,E,E
248,41,0.9998028823371422,M,E
248,42,0.9997839645446583,M,E
248,43,0.9997839066508474,M,E
248,44,0.9999963122731945,M,E
248,45,0.9982045290098153,M,E
248,46,0.9914867658840117,M,E
248,47,0.011051145970823392,E,E
248,48,0.8195458050594636,M,E
248,49,0.023106698023219664,E,E
248,50,0.005416164499748843,E,E
248,51,0.06165195375517936,E,E
248,52,0.016188782181728846,E,E
248,53,0.9957012484404831,M,E
248,54,0.9986740018942147,M,E
248,55,0.9704121787194169,M,E
248,57,0.060536337442007475,E,E
249,1,0.8930369772408393,M,E
249,2,0.030018134796701137,E,E
249,3,0.3872993667568313,E,E
249,4,0.0003101478647279111,E,E
249,5,0.8373715484372203,M,E
249,6,0.27045130885120505,E,E
249,7,0.9628687368949089,M,E
252,4,0.02871334073716811,E,E
252,5,0.9949660606804422,M,E
252,6,0.9942903471201765,M,E
253,2,0.0027327778589503414,E,E
253,3,0.03132278946592466,E,E
253,4,0.00010651003385896307,E,E
253,5,0.9998386456687282,M,E
253,6,0.17553441621958088,E,E
253,7,0.0261417869301077,E,E
253,8,0.10672627393370392,E,E
253,9,0.286480071457675,E,E
253,10,0.9683161610407907,M,E
253,12,0.9967515086965428,M,E
253,13,0.0022862160974027497,E,E
253,14,0.0641657438288225,E,E
253,15,0.3151757114799952,E,E
253,16,0.4678830630800332,E,E
254,2,0.20460319449509443,E,E
254,3,0.011955863811816613,E,E
254,4,0.0005908817606472425,E,E
254,5,0.137260058799001,E,E
254,6,0.0003053523026211362,E,E
254,7,0.01457677770072773,E,E
254,8,0.00031859297988083985,E,E
254,9,0.006547631298579193,E,E
254,10,0.08166196234190262,E,E
254,11,0.8208486997716142,M,E
254,12,0.011578712504629404,E,E
254,13,0.26480595391700584,E,E
254,14,0.0001919923002990039,E,E
254,15,0.25878747789552503,E,E
254,16,0.0012472458664512412,E,E
254,17,0.058185029111631884,E,E
254,18,0.04929279876639436,E,E
254,19,0.8993871344189325,M,E
254,20,0.00013411021991195453,E,E
254,21,0.03636837469659156,E,E
254,22,0.2942779724734934,E,E
254,23,0.15814133255879975,E,E
254,27,0.9978376167355661,M,E
254,28,0.03408102933609743,E,E
254,29,0.05403498894329578,E,E
255,1,0.0014548113409769696,E,E
255,3,0.00010010963913214895,E,E
255,4,0.0004566566877797954,E,E
255,5,4.163101616691822e-05,E,E
255,7,0.5950965277448431,M,E
255,8,0.7940465082831235,M,E
255,9,0.00011942736373808352,E,E
255,10,0.0019084224957334256,E,E
255,11,7.807095902986205e-06,E,E
255,12,0.0008269678901495821,E,E
255,13,0.0027197778742778533,E,E
255,15,0.03979745472109484,E,E
255,16,0.001164968453964095,E,E
255,17,0.06058013775669155,E,E
255,18,0.02185300781117455,E,E
255,19,0.6645984101187444,M,E
255,20,5.961807352054283e-05,E,E
255,21,0.00034831799418168284,E,E
255,22,0.000431769046796115,E,E
255,23,0.012031515952933601,E,E
256,1,0.9070956076493648,M,E
256,4,0.9985107853308635,M,E
256,5,0.0004605390862615463,E,E
256,6,0.9999999999958606,M,E
256,7,0.999936832154637,M,E
256,8,0.1009741110509631,E,E
256,9,0.014880280112083928,E,E
256,10,0.9998183048257067,M,E
256,11,0.9941512927595124,M,E
256,12,0.6871673848472255,M,E
256,13,0.002687485561215591,E,E
256,14,0.16816266097405871,E,E
256,15,0.00024872408804311503,E,E
256,16,0.012103560774012867,E,E
257,1,0.00031572130035612293,E,E
257,2,0.5166689616568848,M,E
257,3,2.1001958306052758e-05,E,E
257,4,0.33917296780812184,E,E
257,5,0.9998206141332316,M,E
257,6,0.0005691967170301509,E,E
257,7,0.8692977462236071,M,E
257,8,0.9721440167529539,M,E
257,9,0.01673246387866193,E,E
257,10,0.0019285401280228743,E,E
258,1,0.8356443315596288,M,E
258,2,0.0033678011714652232,E,E
258,4,0.336637554931188,E,E
258,5,1.6237911658560941e-06,E,E
258,6,3.994033320759432e-06,E,E
258,8,0.9382180629910616,M,E
258,9,0.999531089705302,M,E
258,10,0.17198654607587247,E,E
258,11,0.9828399888332835,M,E
258,13,7.42426808603721e-05,E,E
258,14,0.990444927210601,M,E
258,16,0.9999999992509578,M,E
258,18,0.9837534738633761,M,E
258,19,0.9973596821255328,M,E
258,20,0.050302740458913836,E,E
258,21,0.9936485244224302,M,E
258,22,0.9983230141911593,M,E
258,23,0.09795084979877457,E,E
258,24,0.969811077510652,M,E
258,25,0.8617542598231505,M,E
258,26,0.9634147113751849,M,E
258,27,0.0034116445488827406,E,E
258,28,0.5090563936982511,M,E
258,29,0.8470981842481363,M,E
258,30,0.0021494147959231725,E,E
258,31,0.9982676636772608,M,E
258,32,0.9999944869783096,M,E
258,33,0.9997748053957389,M,E
258,34,0.9985912806579998,M,E
258,35,0.9698491512877983,M,E
258,36,0.0018935158308748341,E,E
258,39,0.9990818313712935,M,E
258,40,0.005172231058049554,E,E
258,41,0.00018926818730594309,E,E
258,42,0.9997817771329651,M,E
258,43,0.017494750617658143,E,E
258,45,0.866337841673019,M,E
258,46,0.9309568174312272,M,E
258,47,0.9994485134780291,M,E
258,48,0.9999996917749796,M,E
258,49,0.9999298455388907,M,E
258,50,0.6645467586271554,M,E
258,51,0.9818583593985616,M,E
258,52,0.21894586879838562,E,E
258,53,0.00022239917729922976,E,E
259,1,0.010791869659043364,E,E
259,2,0.999976627544881,M,E
259,3,0.00165551128603834,E,E
259,5,0.00037876479604298014,E,E
259,6,4.9383332415144643e-05,E,E
259,7,2.0863249623705492e-05,E,E
260,1,0.9698499741870286,M,E
260,2,0.8345771848803026,M,E
261,1,0.9989800730433652,M,E
261,3,0.8311160317308119,M,E
261,4,0.9999966293284256,M,E
261,5,9.49600176347616e-06,E,E
261,6,0.260496143608126,E,E
262,1,3.01775295393154e-05,E,E
262,2,0.9997776081772891,M,E
262,3,4.700323068233338e-06,E,E
262,4,0.986464577993006,M,E
262,5,4.0766122352892555e-06,E,E
262,6,0.9843111707949633,M,E
262,7,0.9999294285836744,M,E
262,8,0.9989330828724411,M,E
262,9,0.023679315450697548,E,E
262,10,0.8977841569920892,M,E
262,11,0.9655338723531858,M,E
262,12,0.024699000756601874,E,E
267,1,0.9940294845419937,M,E
267,3,0.8727217933325084,M,E
267,4,0.7604737753211926,M,E
267,5,0.23573367960834468,E,E
267,6,0.10894110797506124,E,E
267,7,0.2923989944779083,E,E
267,8,0.005103644002273941,E,E
267,9,3.9065621901719835e-06,E,E
267,10,0.403274687193723,E,E
267,11,0.002086173078049001,E,E
268,1,0.9999896268437671,M,E
268,2,0.9998133371002658,M,E
268,3,0.999998992639773,M,E
268,4,0.0015558999516979287,E,E
268,7,0.9672120049397056,M,E
268,8,0.0010816185297259332,E,E
268,9,0.00912396400855867,E,E
268,10,0.9894220593989197,M,E
268,11,0.9755294939927809,M,E
268,12,0.004526324882595721,E,E
268,13,0.0003127027025900119,E,E
268,14,0.9908304354744776,M,E
269,1,0.2623092782592102,E,E
269,2,0.0010563847335414264,E,E
269,3,0.006075360297622104,E,E
269,4,0.0012522472629368081,E,E
269,5,0.01347224691032237,E,E
269,6,0.013547370242862348,E,E
269,8,0.32738684605764024,E,E
269,9,0.9999998938916946,M,E
269,10,0.0010225588534573226,E,E
269,11,0.466930069843397,E,E
269,12,0.009267367187769134,E,E
269,13,0.241790126382986,E,E
269,14,0.999308991047131,M,E
269,15,0.0011460582025665227,E,E
269,16,0.00423535888063046,E,E
269,17,0.002832052814999138,E,E
269,18,0.9999842320702754,M,E
269,19,0.9940814283308239,M,E
269,20,0.00042625019679864686,E,E
269,21,2.0147275446820685e-05,E,E
269,23,0.3602269234840621,E,E
269,25,0.0010165874767281869,E,E
269,27,0.4177066829309751,E,E
269,28,0.9708184028922879,M,E
270,6,0.9999915406130404,M,E
270,8,9.873536728855796e-06,E,E
270,9,0.0008000505003737684,E,E
270,15,4.557095329110137e-06,E,E
270,19,0.9998044142780104,M,E
270,20,0.0006785028747117042,E,E
270,22,0.004024009186506729,E,E
270,23,0.008427279683313244,E,E
270,24,0.10119350434085476,E,E
270,26,7.277781361950276e-05,E,E
270,27,0.0006190893950051166,E,E
270,29,0.004504967974729711,E,E
270,30,0.9999348836530927,M,E
270,31,0.9997752967929525,M,E
270,32,0.9997887767926479,M,E
270,33,0.00012370963023577454,E,E
270,34,0.008516534696783094,E,E
270,37,0.0014244456630055856,E,E
270,39,0.00428117033630239,E,E
270,40,0.9999056182250897,M,E
271,1,0.10432239527961905,E,E
271,2,0.990118340941688,M,E
271,3,0.8383415217955623,M,E
271,4,0.016133501305864075,E,E
271,5,0.0027170768104971326,E,E
271,6,0.00028556336828642,E,E
271,7,0.947925843399595,M,E
271,8,0.9992288986998338,M,E
271,9,0.029903692758236497,E,E
271,10,0.8502534446219315,M,E
271,11,0.9999949153466511,M,E
271,12,0.0032049111000583418,E,E
271,13,0.30027394739614305,E,E
271,14,0.999739441518888,M,E
271,15,8.927276673827897e-05,E,E
271,16,0.9934551855512993,M,E
271,17,2.0236130675307408e-05,E,E
271,18,0.0007062383678963749,E,E
271,19,0.022012302299863312,E,E
271,20,0.9876121428316241,M,E
271,21,0.007220431165951027,E,E
271,22,0.006523668707089487,E,E
271,23,0.9997453554887904,M,E
271,24,0.047292469376274494,E,E
271,25,0.983110304420214,M,E
271,26,0.5577618793350838,M,E
271,27,0.7884234879669636,M,E
271,28,0.021857498343952897,E,E
271,30,0.00110710746364678,E,E
271,31,0.11140139615878882,E,E
271,32,0.010424196368507563,E,E
